id,user_id,type,date,duration,length
17204,13540,text,2024-03-18 20:17:33.026325658,,52.0
17205,13964,text,2024-03-18 20:24:03.996099902,,54.0
17206,11845,call,2024-03-18 20:30:34.965874146,11.14,
17207,12472,text,2024-03-18 20:37:05.935648391,,47.0
17208,10428,text,2024-03-18 20:43:36.905422635,,25.0
17209,12590,text,2024-03-18 20:50:07.875196879,,49.0
17210,12628,call,2024-03-18 20:56:38.844971124,5.69,
17211,13170,call,2024-03-18 21:03:09.814745368,2.51,
17212,11936,call,2024-03-18 21:09:40.784519612,4.76,
17213,11467,text,2024-03-18 21:16:11.754293857,,19.0
17214,13679,call,2024-03-18 21:22:42.724068101,14.59,
17215,11394,call,2024-03-18 21:29:13.693842346,2.72,
17216,13203,call,2024-03-18 21:35:44.663616590,0.68,
17217,10265,call,2024-03-18 21:42:15.633390834,8.64,
17218,10221,text,2024-03-18 21:48:46.603165079,,58.0
17219,12678,text,2024-03-18 21:55:17.572939323,,54.0
17220,11380,text,2024-03-18 22:01:48.542713567,,27.0
17221,13570,text,2024-03-18 22:08:19.512487812,,32.0
17222,12184,call,2024-03-18 22:14:50.482262056,0.35,
17223,12748,call,2024-03-18 22:21:21.452036300,1.56,
17224,12777,text,2024-03-18 22:27:52.421810545,,69.0
17225,13989,text,2024-03-18 22:34:23.391584789,,24.0
17226,10148,text,2024-03-18 22:40:54.361359033,,79.0
17227,10126,text,2024-03-18 22:47:25.331133278,,57.0
17228,11263,call,2024-03-18 22:53:56.300907522,4.26,
17229,12326,text,2024-03-18 23:00:27.270681767,,16.0
17230,13132,call,2024-03-18 23:06:58.240456011,3.15,
17231,12955,call,2024-03-18 23:13:29.210230255,5.96,
17232,11630,call,2024-03-18 23:20:00.180004500,0.18,
17233,11401,text,2024-03-18 23:26:31.149778744,,99.0
17234,11424,call,2024-03-18 23:33:02.119552988,6.79,
17235,11383,call,2024-03-18 23:39:33.089327233,13.86,
17236,12486,call,2024-03-18 23:46:04.059101477,6.42,
17237,13948,call,2024-03-18 23:52:35.028875721,0.84,
17238,13348,text,2024-03-18 23:59:05.998649966,,51.0
17239,12485,text,2024-03-19 00:05:36.968424210,,44.0
17240,12606,text,2024-03-19 00:12:07.938198454,,68.0
17241,13752,text,2024-03-19 00:18:38.907972699,,38.0
17242,10096,text,2024-03-19 00:25:09.877746943,,42.0
17243,10142,text,2024-03-19 00:31:40.847521188,,68.0
17244,11247,call,2024-03-19 00:38:11.817295432,8.67,
17245,10314,text,2024-03-19 00:44:42.787069676,,40.0
17246,12018,text,2024-03-19 00:51:13.756843921,,93.0
17247,12958,text,2024-03-19 00:57:44.726618165,,67.0
17248,12076,text,2024-03-19 01:04:15.696392409,,31.0
17249,13594,text,2024-03-19 01:10:46.666166654,,38.0
17250,11052,text,2024-03-19 01:17:17.635940898,,40.0
17251,12792,call,2024-03-19 01:23:48.605715142,3.56,
17252,13442,text,2024-03-19 01:30:19.575489387,,70.0
17253,12645,call,2024-03-19 01:36:50.545263631,1.5,
17254,13033,text,2024-03-19 01:43:21.515037875,,14.0
17255,12769,text,2024-03-19 01:49:52.484812120,,53.0
17256,11368,text,2024-03-19 01:56:23.454586364,,48.0
17257,13412,call,2024-03-19 02:02:54.424360609,2.89,
17258,12519,call,2024-03-19 02:09:25.394134853,8.6,
17259,12673,text,2024-03-19 02:15:56.363909097,,1490.0
17260,10762,call,,4.83,
17261,12615,call,2024-03-19 02:28:58.303457586,9.8,
17262,10731,call,2024-03-19 02:35:29.273231830,4.59,
17263,12228,call,2024-03-19 02:42:00.243006075,2.99,
17264,13586,call,2024-03-19 02:48:31.212780319,6.67,
17265,13596,text,2024-03-19 02:55:02.182554563,,29.0
17266,10421,text,2024-03-19 03:01:33.152328808,,15.0
17267,12885,text,2024-03-19 03:08:04.122103052,,44.0
17268,12826,text,2024-03-19 03:14:35.091877296,,17.0
17269,13447,text,2024-03-19 03:21:06.061651541,,30.0
17270,12454,call,2024-03-19 03:27:37.031425785,0.03,
17271,13528,call,2024-03-19 03:34:08.001200029,7.75,
17272,12544,call,2024-03-19 03:40:38.970974274,2.72,
17273,13127,call,2024-03-19 03:47:09.940748518,8.33,
17274,13984,call,2024-03-19 03:53:40.910522763,9.8,
17275,13336,text,2024-03-19 04:00:11.880297007,,70.0
17276,11146,text,2024-03-19 04:06:42.850071251,,0.0
17277,11401,text,2024-03-19 04:13:13.819845496,,39.0
17278,11362,call,2024-03-19 04:19:44.789619740,14.88,
17279,13298,text,2024-03-19 04:26:15.759393984,,73.0
17280,13547,text,2024-03-19 04:32:46.729168229,,52.0
17281,11179,text,2024-03-19 04:39:17.698942473,,51.0
17282,12797,call,2024-03-19 04:45:48.668716717,14.2,
17283,13150,text,2024-03-19 04:52:19.638490962,,3.0
17284,10274,call,2024-03-19 04:58:50.608265206,10.29,
17285,10352,text,2024-03-19 05:05:21.578039450,,58.0
17286,13030,call,2024-03-19 05:11:52.547813695,5.19,
17287,11243,text,2024-03-19 05:18:23.517587939,,14.0
17288,13331,call,2024-03-19 05:24:54.487362184,3.34,
17289,13502,call,2024-03-19 05:31:25.457136428,8.48,
17290,12862,call,2024-03-19 05:37:56.426910672,0.55,
17291,12462,text,2024-03-19 05:44:27.396684917,,49.0
17292,11890,call,2024-03-19 05:50:58.366459161,0.33,
17293,10388,text,2024-03-19 05:57:29.336233405,,60.0
17294,10123,text,2024-03-19 06:04:00.306007650,,57.0
17295,11312,call,2024-03-19 06:10:31.275781894,01.01,
17296,13375,text,2024-03-19 06:17:02.245556138,,49.0
17297,11183,call,2024-03-19 06:23:33.215330383,6.36,
17298,11405,call,2024-03-19 06:30:04.185104627,7.17,
17299,10111,text,2024-03-19 06:36:35.154878871,,53.0
17300,12031,call,2024-03-19 06:43:06.124653116,5.98,
17301,12894,text,2024-03-19 06:49:37.094427360,,54.0
17302,11978,call,2024-03-19 06:56:08.064201605,1.69,
17303,13684,text,2024-03-19 07:02:39.033975849,,49.0
17304,13297,text,2024-03-19 07:09:10.003750093,,55.0
17305,12535,call,2024-03-19 07:15:40.973524338,4.39,
17306,13630,text,2024-03-19 07:22:11.943298582,,10.0
17307,11672,call,2024-03-19 07:28:42.913072826,1.14,
17308,12408,text,2024-03-19 07:35:13.882847071,,0.0
17309,13234,text,2024-03-19 07:41:44.852621315,,63.0
17310,10046,call,2024-03-19 07:48:15.822395559,5.79,
17311,12647,text,2024-03-19 07:54:46.792169804,,41.0
17312,12385,text,2024-03-19 08:01:17.761944048,,42.0
17313,11296,text,2024-03-19 08:07:48.731718292,,47.0
17314,12944,text,2024-03-19 08:14:19.701492537,,75.0
17315,10054,text,2024-03-19 08:20:50.671266781,,19.0
17316,12314,text,2024-03-19 08:27:21.641041026,,43.0
17317,10544,text,2024-03-19 08:33:52.610815270,,9.0
17318,11989,text,2024-03-19 08:40:23.580589514,,63.0
17319,11343,call,2024-03-19 08:46:54.550363759,0.46,
17320,13036,text,2024-03-19 08:53:25.520138003,,62.0
17321,13129,call,2024-03-19 08:59:56.489912247,1.65,
17322,12667,call,2024-03-19 09:06:27.459686492,3.36,
17323,13987,text,2024-03-19 09:12:58.429460736,,72.0
17324,12321,call,2024-03-19 09:19:29.399234980,0.59,
17325,12381,call,2024-03-19 09:26:00.369009225,0.58,
17326,12732,call,2024-03-19 09:32:31.338783469,0.48,
17327,13194,text,2024-03-19 09:39:02.308557713,,25.0
17328,13626,call,2024-03-19 09:45:33.278331958,0.64,
17329,12195,call,2024-03-19 09:52:04.248106202,9.14,
17330,12360,text,2024-03-19 09:58:35.217880446,,83.0
17331,11233,text,2024-03-19 10:05:06.187654691,,79.0
17332,12804,text,2024-03-19 10:11:37.157428935,,46.0
17333,10922,text,2024-03-19 10:18:08.127203180,,18.0
17334,12321,text,2024-03-19 10:24:39.096977424,,52.0
17335,10144,text,2024-03-19 10:31:10.066751668,,34.0
17336,11851,call,2024-03-19 10:37:41.036525913,10.19,
17337,10600,text,2024-03-19 10:44:12.006300157,,67.0
17338,10772,text,2024-03-19 10:50:42.976074401,,81.0
17339,11925,call,2024-03-19 10:57:13.945848646,3.39,
17340,12421,text,2024-03-19 11:03:44.915622890,,104.0
17341,13047,text,2024-03-19 11:10:15.885397134,,28.0
17342,11379,text,2024-03-19 11:16:46.855171379,,40.0
17343,10736,text,2024-03-19 11:23:17.824945623,,74.0
17344,10782,call,2024-03-19 11:29:48.794719867,2.22,
17345,13622,text,2024-03-19 11:36:19.764494112,,72.0
17346,13535,text,2024-03-19 11:42:50.734268356,,54.0
17347,10997,call,2024-03-19 11:49:21.704042601,07.03,
17348,12214,text,2024-03-19 11:55:52.673816845,,76.0
17349,10343,call,2024-03-19 12:02:23.643591089,3.74,
17350,13220,text,2024-03-19 12:08:54.613365334,,57.0
17351,12789,call,2024-03-19 12:15:25.583139578,3.29,
17352,13852,text,2024-03-19 12:21:56.552913822,,16.0
17353,11308,text,2024-03-19 12:28:27.522688067,,48.0
17354,11377,call,2024-03-19 12:34:58.492462311,6.43,
17355,13332,call,2024-03-19 12:41:29.462236555,1.99,
17356,13778,call,2024-03-19 12:48:00.432010800,5.11,
17357,11812,text,2024-03-19 12:54:31.401785044,,90.0
17358,11672,call,2024-03-19 13:01:02.371559288,4.29,
17359,11730,text,2024-03-19 13:07:33.341333533,,53.0
17360,12219,text,2024-03-19 13:14:04.311107777,,53.0
17361,10189,text,2024-03-19 13:20:35.280882022,,31.0
17362,13805,call,2024-03-19 13:27:06.250656266,1.56,
17363,12882,text,2024-03-19 13:33:37.220430510,,88.0
17364,12160,text,2024-03-19 13:40:08.190204755,,40.0
17365,10494,call,2024-03-19 13:46:39.159978999,2.51,
17366,12749,text,2024-03-19 13:53:10.129753243,,70.0
17367,12493,text,2024-03-19 13:59:41.099527488,,50.0
17368,13771,text,2024-03-19 14:06:12.069301732,,33.0
17369,10432,text,2024-03-19 14:12:43.039075976,,40.0
17370,11190,text,2024-03-19 14:19:14.008850221,,44.0
17371,10680,call,2024-03-19 14:25:44.978624465,4.32,
17372,10305,text,2024-03-19 14:32:15.948398709,,62.0
17373,10993,call,2024-03-19 14:38:46.918172954,02.01,
17374,11552,call,2024-03-19 14:45:17.887947198,4.22,
17375,13636,call,2024-03-19 14:51:48.857721443,0.69,
17376,11401,text,2024-03-19 14:58:19.827495687,,35.0
17377,13254,call,2024-03-19 15:04:50.797269931,01.03,
17378,10205,call,2024-03-19 15:11:21.767044176,2.27,
17379,11776,call,2024-03-19 15:17:52.736818420,2.86,
17380,11866,call,2024-03-19 15:24:23.706592664,3.99,
17381,12487,text,2024-03-19 15:30:54.676366909,,65.0
17382,10768,text,2024-03-19 15:37:25.646141153,,45.0
17383,10192,text,2024-03-19 15:43:56.615915397,,27.0
17384,13007,call,2024-03-19 15:50:27.585689642,1.8,
17385,12995,call,2024-03-19 15:56:58.555463886,0.55,
17386,11678,call,2024-03-19 16:03:29.525238130,11.62,
17387,13329,call,2024-03-19 16:10:00.495012375,2.78,
17388,10011,text,2024-03-19 16:16:31.464786619,,28.0
17389,10940,text,2024-03-19 16:23:02.434560864,,50.0
17390,13256,call,2024-03-19 16:29:33.404335108,9.66,
17391,13881,call,2024-03-19 16:36:04.374109352,3.34,
17392,12817,call,2024-03-19 16:42:35.343883597,06.05,
17393,10214,text,2024-03-19 16:49:06.313657841,,60.0
17394,13773,call,2024-03-19 16:55:37.283432085,0.05,
17395,10673,text,2024-03-19 17:02:08.253206330,,31.0
17396,10784,call,2024-03-19 17:08:39.222980574,7.34,
17397,12856,text,2024-03-19 17:15:10.192754818,,43.0
17398,10717,call,2024-03-19 17:21:41.162529063,4.8,
17399,12506,call,2024-03-19 17:28:12.132303307,02.04,
17400,12387,text,2024-03-19 17:34:43.102077551,,55.0
17401,11387,text,2024-03-19 17:41:14.071851796,,35.0
17402,10710,text,2024-03-19 17:47:45.041626040,,14.0
17403,10320,text,2024-03-19 17:54:16.011400284,,52.0
17404,11655,text,2024-03-19 18:00:46.981174529,,39.0
17405,13838,text,2024-03-19 18:07:17.950948773,,50.0
17406,12287,call,2024-03-19 18:13:48.920723018,8.81,
17407,10014,text,2024-03-19 18:20:19.890497262,,52.0
17408,10876,call,2024-03-19 18:26:50.860271506,1.0,
17409,11189,text,2024-03-19 18:33:21.830045751,,46.0
17410,11377,text,2024-03-19 18:39:52.799819995,,40.0
17411,13528,text,2024-03-19 18:46:23.769594239,,52.0
17412,13392,call,2024-03-19 18:52:54.739368484,3.16,
17413,13336,call,2024-03-19 18:59:25.709142728,0.52,
17414,10169,text,2024-03-19 19:05:56.678916972,,2.0
17415,13582,text,2024-03-19 19:12:27.648691217,,31.0
17416,13521,call,2024-03-19 19:18:58.618465461,4.26,
17417,10725,call,2024-03-19 19:25:29.588239705,0.35,
17418,13928,text,2024-03-19 19:32:00.558013950,,80.0
17419,10690,call,2024-03-19 19:38:31.527788194,16.09,
17420,13963,text,2024-03-19 19:45:02.497562439,,54.0
17421,10077,call,2024-03-19 19:51:33.467336683,5.54,
17422,10738,call,2024-03-19 19:58:04.437110927,1.78,
17423,10207,call,2024-03-19 20:04:35.406885172,11.17,
17424,10914,call,2024-03-19 20:11:06.376659416,8.59,
17425,12920,text,2024-03-19 20:17:37.346433660,,24.0
17426,12078,call,2024-03-19 20:24:08.316207905,6.3,
17427,10193,call,2024-03-19 20:30:39.285982149,0.67,
17428,12207,text,2024-03-19 20:37:10.255756393,,63.0
17429,10099,call,2024-03-19 20:43:41.225530638,8.6,
17430,11527,call,2024-03-19 20:50:12.195304882,3.23,
17431,12250,call,2024-03-19 20:56:43.165079126,03.02,
17432,12055,call,2024-03-19 21:03:14.134853371,1.46,
17433,13951,text,2024-03-19 21:09:45.104627615,,41.0
17434,10708,text,2024-03-19 21:16:16.074401860,,67.0
17435,13553,text,2024-03-19 21:22:47.044176104,,53.0
17436,13615,text,2024-03-19 21:29:18.013950348,,30.0
17437,12350,text,2024-03-19 21:35:48.983724593,,84.0
17438,10007,text,2024-03-19 21:42:19.953498837,,55.0
17439,11697,call,2024-03-19 21:48:50.923273081,1.74,
17440,11795,text,2024-03-19 21:55:21.893047326,,31.0
17441,10803,text,2024-03-19 22:01:52.862821570,,66.0
17442,13243,call,2024-03-19 22:08:23.832595814,14.61,
17443,10152,call,2024-03-19 22:14:54.802370059,09.05,
17444,13353,text,2024-03-19 22:21:25.772144303,,28.0
17445,11824,call,2024-03-19 22:27:56.741918547,0.85,
17446,11416,text,2024-03-19 22:34:27.711692792,,62.0
17447,13374,call,2024-03-19 22:40:58.681467036,0.72,
17448,13271,text,2024-03-19 22:47:29.651241281,,72.0
17449,13216,call,2024-03-19 22:54:00.621015525,2.14,
17450,13086,call,2024-03-19 23:00:31.590789769,11.2,
17451,11705,text,2024-03-19 23:07:02.560564014,,41.0
17452,11333,text,2024-03-19 23:13:33.530338258,,35.0
17453,10396,text,2024-03-19 23:20:04.500112502,,47.0
17454,12026,text,2024-03-19 23:26:35.469886747,,64.0
17455,13823,text,2024-03-19 23:33:06.439660991,,45.0
17456,11529,call,2024-03-19 23:39:37.409435235,0.21,
17457,13566,call,2024-03-19 23:46:08.379209480,0.8,
17458,10689,call,2024-03-19 23:52:39.348983724,0.02,
17459,11067,call,2024-03-19 23:59:10.318757968,0.31,
17460,13330,text,2024-03-20 00:05:41.288532213,,11.0
17461,13252,text,2024-03-20 00:12:12.258306457,,79.0
17462,11335,text,2024-03-20 00:18:43.228080701,,45.0
17463,11077,text,2024-03-20 00:25:14.197854946,,70.0
17464,11720,text,2024-03-20 00:31:45.167629190,,46.0
17465,10651,call,2024-03-20 00:38:16.137403435,5.41,
17466,10348,text,2024-03-20 00:44:47.107177679,,44.0
17467,11407,call,2024-03-20 00:51:18.076951923,0.7,
17468,11210,text,2024-03-20 00:57:49.046726168,,21.0
17469,12368,text,2024-03-20 01:04:20.016500412,,61.0
17470,11375,text,2024-03-20 01:10:50.986274656,,55.0
17471,13876,call,2024-03-20 01:17:21.956048901,16.63,
17472,13731,call,2024-03-20 01:23:52.925823145,0.93,
17473,10455,text,2024-03-20 01:30:23.895597389,,28.0
17474,10292,text,2024-03-20 01:36:54.865371634,,51.0
17475,10158,call,2024-03-20 01:43:25.835145878,3.91,
17476,11502,call,2024-03-20 01:49:56.804920122,0.13,
17477,10024,call,2024-03-20 01:56:27.774694367,0.25,
17478,10817,text,2024-03-20 02:02:58.744468611,,52.0
17479,12279,text,2024-03-20 02:09:29.714242856,,67.0
17480,11644,call,2024-03-20 02:16:00.684017100,0.02,
17481,12608,text,2024-03-20 02:22:31.653791344,,53.0
17482,11543,call,2024-03-20 02:29:02.623565589,2.45,
17483,12525,call,2024-03-20 02:35:33.593339833,0.32,
17484,13677,call,2024-03-20 02:42:04.563114077,0.41,
17485,11656,text,2024-03-20 02:48:35.532888322,,65.0
17486,12906,text,2024-03-20 02:55:06.502662566,,44.0
17487,10418,text,2024-03-20 03:01:37.472436810,,43.0
17488,10369,text,2024-03-20 03:08:08.442211055,,84.0
17489,11515,call,2024-03-20 03:14:39.411985299,0.78,
17490,13084,call,2024-03-20 03:21:10.381759543,9.86,
17491,11812,call,2024-03-20 03:27:41.351533788,2.19,
17492,11096,call,2024-03-20 03:34:12.321308032,4.23,
17493,12199,text,2024-03-20 03:40:43.291082277,,83.0
17494,12479,text,2024-03-20 03:47:14.260856521,,69.0
17495,13616,call,2024-03-20 03:53:45.230630765,0.98,
17496,10256,call,2024-03-20 04:00:16.200405010,2.52,
17497,10327,call,2024-03-20 04:06:47.170179254,1.75,
17498,10253,text,2024-03-20 04:13:18.139953498,,41.0
17499,12818,text,2024-03-20 04:19:49.109727743,,57.0
17500,11933,call,2024-03-20 04:26:20.079501987,25.78,
17501,10653,text,2024-03-20 04:32:51.049276231,,9.0
17502,11712,call,2024-03-20 04:39:22.019050476,0.51,
17503,10121,text,2024-03-20 04:45:52.988824720,,72.0
17504,10032,text,2024-03-20 04:52:23.958598964,,99.0
17505,11283,text,2024-03-20 04:58:54.928373209,,32.0
17506,12597,call,2024-03-20 05:05:25.898147453,3.32,
17507,11176,text,2024-03-20 05:11:56.867921698,,36.0
17508,13886,text,2024-03-20 05:18:27.837695942,,58.0
17509,11268,text,2024-03-20 05:24:58.807470186,,22.0
17510,11164,call,2024-03-20 05:31:29.777244431,2.88,
17511,10630,call,2024-03-20 05:38:00.747018675,0.14,
17512,12536,text,2024-03-20 05:44:31.716792919,,62.0
17513,12932,text,2024-03-20 05:51:02.686567164,,27.0
17514,12982,text,2024-03-20 05:57:33.656341408,,11.0
17515,11816,text,2024-03-20 06:04:04.626115652,,76.0
17516,10229,call,2024-03-20 06:10:35.595889897,4.36,
17517,10200,text,2024-03-20 06:17:06.565664141,,31.0
17518,12917,call,2024-03-20 06:23:37.535438385,4.79,
17519,10554,text,2024-03-20 06:30:08.505212630,,27.0
17520,11189,call,2024-03-20 06:36:39.474986874,9.81,
17521,13106,text,2024-03-20 06:43:10.444761119,,74.0
17522,11012,call,2024-03-20 06:49:41.414535363,1.68,
17523,11628,text,2024-03-20 06:56:12.384309607,,52.0
17524,10950,call,2024-03-20 07:02:43.354083852,4.1,
17525,10817,text,2024-03-20 07:09:14.323858096,,72.0
17526,10845,call,2024-03-20 07:15:45.293632340,4.22,
17527,10229,text,2024-03-20 07:22:16.263406585,,76.0
17528,12337,text,2024-03-20 07:28:47.233180829,,37.0
17529,10920,call,2024-03-20 07:35:18.202955073,1.2,
17530,12473,call,2024-03-20 07:41:49.172729318,03.05,
17531,11627,text,2024-03-20 07:48:20.142503562,,61.0
17532,13762,call,2024-03-20 07:54:51.112277806,0.9,
17533,13933,call,2024-03-20 08:01:22.082052051,12.97,
17534,10758,text,2024-03-20 08:07:53.051826295,,54.0
17535,10998,text,2024-03-20 08:14:24.021600539,,44.0
17536,11700,call,2024-03-20 08:20:54.991374784,3.82,
17537,11774,text,2024-03-20 08:27:25.961149028,,42.0
17538,13817,text,2024-03-20 08:33:56.930923273,,56.0
17539,13835,text,2024-03-20 08:40:27.900697517,,74.0
17540,10065,text,2024-03-20 08:46:58.870471761,,48.0
17541,10852,call,2024-03-20 08:53:29.840246006,3.67,
17542,13105,text,2024-03-20 09:00:00.810020250,,45.0
17543,12002,call,2024-03-20 09:06:31.779794494,2.9,
17544,12279,call,2024-03-20 09:13:02.749568739,6.58,
17545,10926,call,2024-03-20 09:19:33.719342983,6.23,
17546,10665,text,2024-03-20 09:26:04.689117227,,69.0
17547,13403,text,2024-03-20 09:32:35.658891472,,44.0
17548,13037,text,2024-03-20 09:39:06.628665716,,23.0
17549,11945,text,2024-03-20 09:45:37.598439960,,42.0
17550,13759,text,2024-03-20 09:52:08.568214205,,69.0
17551,11150,call,2024-03-20 09:58:39.537988449,1.9,
17552,10124,call,2024-03-20 10:05:10.507762694,1.23,
17553,11886,text,2024-03-20 10:11:41.477536938,,90.0
17554,10367,text,2024-03-20 10:18:12.447311182,,36.0
17555,11102,call,2024-03-20 10:24:43.417085427,5.61,
17556,12057,text,2024-03-20 10:31:14.386859671,,69.0
17557,13619,text,2024-03-20 10:37:45.356633915,,49.0
17558,13239,text,2024-03-20 10:44:16.326408160,,5.0
17559,10921,call,2024-03-20 10:50:47.296182404,7.55,
17560,10136,text,2024-03-20 10:57:18.265956648,,49.0
17561,10180,call,2024-03-20 11:03:49.235730893,4.42,
17562,13792,call,2024-03-20 11:10:20.205505137,0.14,
17563,11477,call,2024-03-20 11:16:51.175279381,1.19,
17564,13064,call,2024-03-20 11:23:22.145053626,01.07,
17565,12133,text,2024-03-20 11:29:53.114827870,,30.0
17566,10719,text,2024-03-20 11:36:24.084602115,,45.0
17567,10213,text,2024-03-20 11:42:55.054376359,,31.0
17568,13380,text,2024-03-20 11:49:26.024150603,,49.0
17569,11190,call,2024-03-20 11:55:56.993924848,15.65,
17570,11340,text,2024-03-20 12:02:27.963699092,,42.0
17571,10051,text,2024-03-20 12:08:58.933473336,,56.0
17572,12243,text,2024-03-20 12:15:29.903247581,,39.0
17573,11731,call,2024-03-20 12:22:00.873021825,1.86,
17574,10712,call,2024-03-20 12:28:31.842796069,0.35,
17575,12253,text,2024-03-20 12:35:02.812570314,,67.0
17576,10681,text,2024-03-20 12:41:33.782344558,,51.0
17577,11266,call,2024-03-20 12:48:04.752118802,1.68,
17578,13289,call,2024-03-20 12:54:35.721893047,0.02,
17579,13778,call,2024-03-20 13:01:06.691667291,7.97,
17580,13423,text,2024-03-20 13:07:37.661441536,,33.0
17581,10586,text,2024-03-20 13:14:08.631215780,,34.0
17582,13250,call,2024-03-20 13:20:39.600990024,1.48,
17583,11410,call,2024-03-20 13:27:10.570764269,10.26,
17584,11932,call,2024-03-20 13:33:41.540538513,12.26,
17585,10363,call,2024-03-20 13:40:12.510312757,4.35,
17586,11932,call,2024-03-20 13:46:43.480087002,8.98,
17587,12679,text,2024-03-20 13:53:14.449861246,,71.0
17588,10376,call,2024-03-20 13:59:45.419635490,2.15,
17589,13644,text,2024-03-20 14:06:16.389409735,,72.0
17590,12327,call,2024-03-20 14:12:47.359183979,4.64,
17591,11683,call,2024-03-20 14:19:18.328958223,2.8,
17592,11097,call,2024-03-20 14:25:49.298732468,07.07,
17593,10726,text,2024-03-20 14:32:20.268506712,,48.0
17594,10499,call,2024-03-20 14:38:51.238280956,1.55,
17595,11513,text,2024-03-20 14:45:22.208055201,,60.0
17596,11120,call,2024-03-20 14:51:53.177829445,0.0,
17597,11974,text,2024-03-20 14:58:24.147603690,,32.0
17598,11058,text,2024-03-20 15:04:55.117377934,,74.0
17599,10589,text,2024-03-20 15:11:26.087152178,,60.0
17600,11524,text,2024-03-20 15:17:57.056926423,,49.0
17601,10847,call,2024-03-20 15:24:28.026700667,1.24,
17602,13357,text,2024-03-20 15:30:58.996474911,,65.0
17603,11106,text,2024-03-20 15:37:29.966249156,,51.0
17604,10928,call,2024-03-20 15:44:00.936023400,7.61,
17605,13112,call,2024-03-20 15:50:31.905797644,0.53,
17606,13009,text,2024-03-20 15:57:02.875571889,,88.0
17607,12545,call,2024-03-20 16:03:33.845346133,8.72,
17608,12661,text,2024-03-20 16:10:04.815120377,,74.0
17609,13760,call,2024-03-20 16:16:35.784894622,0.68,
17610,11799,text,2024-03-20 16:23:06.754668866,,60.0
17611,10595,call,2024-03-20 16:29:37.724443111,0.87,
17612,13970,text,2024-03-20 16:36:08.694217355,,45.0
17613,12260,call,2024-03-20 16:42:39.663991599,07.02,
17614,11271,text,2024-03-20 16:49:10.633765844,,29.0
17615,13648,text,2024-03-20 16:55:41.603540088,,39.0
17616,10596,text,2024-03-20 17:02:12.573314332,,36.0
17617,12168,call,2024-03-20 17:08:43.543088577,14.67,
17618,12929,text,2024-03-20 17:15:14.512862821,,44.0
17619,12503,call,2024-03-20 17:21:45.482637065,0.52,
17620,12945,text,2024-03-20 17:28:16.452411310,,61.0
17621,10424,text,2024-03-20 17:34:47.422185554,,66.0
17622,12484,call,2024-03-20 17:41:18.391959798,1.43,
17623,10714,call,2024-03-20 17:47:49.361734043,1.12,
17624,12447,text,2024-03-20 17:54:20.331508287,,76.0
17625,11672,call,2024-03-20 18:00:51.301282532,05.06,
17626,12288,text,2024-03-20 18:07:22.271056776,,45.0
17627,11631,text,2024-03-20 18:13:53.240831020,,63.0
17628,11902,text,2024-03-20 18:20:24.210605265,,53.0
17629,13878,call,2024-03-20 18:26:55.180379509,6.26,
17630,13519,text,2024-03-20 18:33:26.150153753,,26.0
17631,12979,call,2024-03-20 18:39:57.119927998,6.21,
17632,11686,text,2024-03-20 18:46:28.089702242,,60.0
17633,10430,call,2024-03-20 18:52:59.059476486,3.47,
17634,12736,call,2024-03-20 18:59:30.029250731,1.45,
17635,10694,call,2024-03-20 19:06:00.999024975,5.71,
17636,10118,call,2024-03-20 19:12:31.968799219,1.79,
17637,13933,text,2024-03-20 19:19:02.938573464,,61.0
17638,11929,text,2024-03-20 19:25:33.908347708,,72.0
17639,11598,text,2024-03-20 19:32:04.878121953,,58.0
17640,12811,text,2024-03-20 19:38:35.847896197,,76.0
17641,12910,call,2024-03-20 19:45:06.817670441,01.06,
17642,11643,text,2024-03-20 19:51:37.787444686,,72.0
17643,12585,text,2024-03-20 19:58:08.757218930,,28.0
17644,12735,call,2024-03-20 20:04:39.726993174,0.69,
17645,13558,call,2024-03-20 20:11:10.696767419,01.03,
17646,10489,text,2024-03-20 20:17:41.666541663,,50.0
17647,12461,text,2024-03-20 20:24:12.636315907,,67.0
17648,13201,text,2024-03-20 20:30:43.606090152,,34.0
17649,10540,text,2024-03-20 20:37:14.575864396,,81.0
17650,11461,call,2024-03-20 20:43:45.545638640,10.91,
17651,13231,call,2024-03-20 20:50:16.515412885,1.45,
17652,13179,text,2024-03-20 20:56:47.485187129,,14.0
17653,11266,text,2024-03-20 21:03:18.454961374,,46.0
17654,11274,text,2024-03-20 21:09:49.424735618,,20.0
17655,13237,call,2024-03-20 21:16:20.394509862,2.35,
17656,13348,text,2024-03-20 21:22:51.364284107,,85.0
17657,10282,text,2024-03-20 21:29:22.334058351,,4.0
17658,11523,call,2024-03-20 21:35:53.303832595,4.6,
17659,12775,call,2024-03-20 21:42:24.273606840,5.57,
17660,11057,call,2024-03-20 21:48:55.243381084,1.16,
17661,13862,call,2024-03-20 21:55:26.213155328,2.97,
17662,10755,text,2024-03-20 22:01:57.182929573,,21.0
17663,10845,call,2024-03-20 22:08:28.152703817,1.37,
17664,13238,text,2024-03-20 22:14:59.122478061,,65.0
17665,13140,text,2024-03-20 22:21:30.092252306,,55.0
17666,11652,text,2024-03-20 22:28:01.062026550,,10.0
17667,10072,call,2024-03-20 22:34:32.031800794,4.31,
17668,11324,call,2024-03-20 22:41:03.001575039,7.0,
17669,12878,text,2024-03-20 22:47:33.971349283,,31.0
